ID No.,PCD-400A,
Title,,
Test Date,4/9/2026,16:34:01
MEAS CHs,2,
Digital Input,OFF,
Sampling Rate(Hz),50,
Data Nos/CH,9855,
MEAS Time(sec),197.1,
CH Name,,
CH No.,CH6,CH8
Range,5000,5
Calibration Coefficient,2,100000
Offset,854.5598,-15.97561
Unit,cm/s2,V
55.98,13.6402878,-2.500000244
56,10.54272683,-0.304878293
56.02,10.05248293,-0.060975854
56.04,13.1293122,-2.621951463
56.06,14.32565366,-2.682927073
56.08,14.21345854,-1.890244146
56.1,13.06223902,-0.426829512
56.12,13.89150732,1.52439
56.14,13.95492195,0.609755854
56.16,13.58784878,-0.548780732
56.18,13.4902878,0.670731463
56.2,10.78784878,-0.731707561
56.22,15.36711707,-0.487805122
56.24,12.76833659,0.243902195
56.26,14.52443415,-0.365853902
56.28,14.54394634,-2.134146585
56.3,12.05614146,-2.500000244
56.32,10.56101951,-2.926829512
56.34,14.0793122,-1.951219756
56.36,13.61833659,-1.707317317
56.38,10.36711707,-2.865853902
56.4,11.91223902,-3.963414878
56.42,11.88175122,-3.292683171
56.44,14.71345854,-3.841463659
56.46,13.02565366,-3.719512439
56.48,12.3902878,-2.378049024
56.5,13.47443415,-2.743902683
56.52,13.1598,-3.841463659
56.54,13.69516585,-3.902439268
56.56,12.21711707,-3.231707561
56.58,13.96345854,-2.439024634
56.6,11.50370244,-1.09756122
56.62,12.92199512,-1.524390488
56.64,12.90736098,-1.829268537
56.66,11.94516585,-2.134146585
56.68,11.13662927,-2.987805122
56.7,12.1500439,-1.280488049
56.72,13.24394634,-2.44E-07
56.74,12.66589756,-0.97561
56.76,12.22687317,-1.829268537
56.78,7.464678049,-1.158536829
56.8,12.15248293,-2.073170976
56.82,11.95736098,-2.195122195
56.84,10.0793122,-0.121951463
56.86,11.2000439,-1.463414878
56.88,10.90614146,-1.585366098
56.9,11.45370244,-1.402439268
56.92,12.48784878,-1.951219756
56.94,12.88175122,-2.012195366
56.96,12.5293122,-0.85365878
56.98,12.2500439,-1.09756122
57,12.27443415,-2.073170976
57.02,12.47321463,-1.951219756
57.04,13.9598,-2.926829512
57.06,10.60248293,-1.585366098
57.08,12.95614146,-1.890244146
57.1,15.33906829,-3.292683171
57.12,9.226873171,-3.109756341
57.14,12.54150732,-4.329268537
57.16,11.89272683,-3.841463659
57.18,11.30370244,-3.35365878
57.2,12.64638537,-2.926829512
57.22,12.05492195,-2.073170976
57.24,12.99882439,-1.890244146
57.26,17.35126341,-2.500000244
57.28,12.48662927,-2.926829512
57.3,9.319556098,-1.341463659
57.32,11.43419024,-0.060975854
57.34,13.16711707,0.243902195
57.36,12.05248293,1.097560732
57.38,9.621995122,-0.97561
57.4,11.50614146,-0.609756341
57.42,14.84516585,-1.03658561
57.44,15.50492195,-2.44E-07
57.46,14.31589756,-0.426829512
57.48,10.17565366,-1.03658561
57.5,12.06589756,-3.048780732
57.52,13.1793122,-3.47561
57.54,13.1793122,-2.500000244
57.56,11.91467805,-2.256097805
57.58,14.22443415,-0.792683171
57.6,10.8598,-1.158536829
57.62,13.85126341,-3.170731951
57.64,11.98784878,-2.256097805
57.66,13.01223902,-1.707317317
57.68,12.6793122,-2.195122195
57.7,11.14394634,-2.256097805
57.72,14.52687317,-1.280488049
57.74,13.97199512,-2.865853902
57.76,15.11833659,-2.560975854
57.78,12.6402878,-1.707317317
57.8,13.59272683,-2.560975854
57.82,12.6195561,-1.341463659
57.84,11.68540976,-0.731707561
57.86,13.19638537,-1.646341707
57.88,12.86711707,-2.012195366
57.9,13.37443415,-1.707317317
57.92,14.84638537,-1.219512439
57.94,12.37565366,-0.487805122
57.96,14.48053171,-0.182927073
57.98,9.736629268,-1.524390488
58,9.295165854,-2.743902683
58.02,12.62443415,-1.707317317
58.04,12.26467805,-2.560975854
58.06,11.5402878,-2.317073415
58.08,12.72077561,-1.646341707
58.1,12.01711707,-4.024390488
58.12,9.621995122,-3.963414878
58.14,14.74882439,-2.926829512
58.16,13.37077561,-3.841463659
58.18,9.211019512,-2.256097805
58.2,11.49516585,-1.341463659
58.22,12.33784878,-2.378049024
58.24,11.69638537,-1.829268537
58.26,13.00126341,-1.646341707
58.28,12.45858049,-1.829268537
58.3,13.00736098,-0.97561
58.32,10.67199512,-1.463414878
58.34,12.08540976,-3.780488049
58.36,12.65126341,-4.329268537
58.38,11.09882439,-4.634146585
58.4,14.61467805,-4.329268537
58.42,13.28540976,-2.317073415
58.44,10.98784878,-0.85365878
58.46,10.03419024,-1.524390488
58.48,11.2195561,-1.951219756
58.5,11.7195561,-2.500000244
58.52,9.654921951,-2.317073415
58.54,13.1902878,-0.731707561
58.56,13.01711707,-1.09756122
58.58,11.68906829,-1.585366098
58.6,12.99394634,-2.926829512
58.62,12.73784878,-4.085366098
58.64,9.608580488,-4.024390488
58.66,11.62443415,-3.048780732
58.68,13.48175122,-2.621951463
58.7,10.38906829,-1.829268537
58.72,11.61345854,-3.47561
58.74,12.67565366,-3.658536829
58.76,12.91589756,-2.987805122
58.78,10.37565366,-1.646341707
58.8,12.26467805,-1.402439268
58.82,13.67077561,-1.890244146
58.84,11.25370244,-2.743902683
58.86,13.35614146,-4.573170976
58.88,12.48784878,-4.146341707
58.9,14.04882439,-2.926829512
58.92,15.13906829,-2.621951463
58.94,11.4598,-2.926829512
58.96,11.55126341,-2.987805122
58.98,11.43906829,-3.963414878
59,11.88053171,-3.53658561
59.02,14.77077561,-2.256097805
59.04,14.11223902,-3.59756122
59.06,11.65370244,-3.780488049
59.08,13.08906829,-3.59756122
59.1,12.56711707,-5.121951463
59.12,13.46467805,-3.963414878
59.14,12.98175122,-3.170731951
59.16,9.713458537,-3.41463439
59.18,11.22687317,-2.500000244
59.2,14.78906829,-3.170731951
59.22,11.53175122,-4.390244146
59.24,13.1293122,-4.146341707
59.26,10.59760488,-3.53658561
59.28,10.97809268,-3.59756122
59.3,13.31345854,-2.500000244
59.32,13.75370244,-3.292683171
59.34,11.14394634,-3.59756122
59.36,11.62199512,-3.170731951
59.38,12.4000439,-3.109756341
59.4,12.87687317,-2.439024634
59.42,12.95370244,-2.317073415
59.44,11.67077561,-3.53658561
59.46,12.26345854,-4.939024634
59.48,10.74516585,-3.902439268
59.5,12.47077561,-3.170731951
59.52,12.47199512,-3.47561
59.54,14.03784878,-3.109756341
59.56,11.48175122,-3.35365878
59.58,10.12077561,-4.756097805
59.6,13.16345854,-3.59756122
59.62,11.17321463,-2.621951463
59.64,8.569556098,-2.439024634
59.66,10.02077561,-0.670731951
59.68,12.24272683,-2.195122195
59.7,12.16101951,-2.926829512
59.72,13.41711707,-3.292683171
59.74,11.69882439,-2.987805122
59.76,12.64638537,-2.012195366
59.78,11.8902878,-0.548780732
59.8,13.81467805,-2.195122195
59.82,12.56345854,-2.317073415
59.84,14.17443415,-1.768292927
59.86,11.27565366,-3.048780732
59.88,11.57077561,-2.134146585
59.9,11.6098,-0.609756341
59.92,12.01833659,-3.59756122
59.94,11.72687317,-3.841463659
59.96,12.18297073,-3.170731951
59.98,13.41101951,-3.231707561
60,9.54882439,-2.865853902
60.02,10.86345854,-1.585366098
60.04,14.21833659,-2.743902683
60.06,13.10858049,-3.109756341
60.08,11.49394634,-4.512195366
60.1,10.82565366,-3.780488049
60.12,9.312239024,-3.963414878
60.14,13.02321463,-2.987805122
60.16,12.55492195,-3.902439268
60.18,13.25858049,-4.146341707
60.2,11.73784878,-3.048780732
60.22,13.43297073,-2.926829512
60.24,9.575653659,-2.378049024
60.26,13.98053171,-1.646341707
60.28,13.83297073,-3.231707561
60.3,10.80736098,-2.621951463
60.32,10.39882439,-2.500000244
60.34,12.46223902,-3.048780732
60.36,12.3902878,-1.463414878
60.38,14.08662927,-1.219512439
60.4,14.1098,-1.585366098
60.42,11.67321463,-1.890244146
60.44,12.88053171,-1.768292927
60.46,11.3598,-1.890244146
60.48,15.93053171,-0.121951463
60.5,11.98175122,-0.487805122
60.52,14.55614146,-0.85365878
60.54,11.4793122,-1.829268537
60.56,14.0098,-2.134146585
60.58,12.57199512,-2.804878293
60.6,11.84394634,-1.829268537
60.62,11.42077561,-0.182927073
60.64,12.89150732,-1.09756122
60.66,13.52077561,-1.707317317
60.68,9.804921951,-2.865853902
60.7,13.24272683,-2.682927073
60.72,10.83540976,-2.134146585
60.74,12.33175122,-2.195122195
60.76,11.62443415,-3.109756341
60.78,13.75614146,-3.109756341
60.8,14.80858049,-3.841463659
60.82,10.8195561,-4.451219756
60.84,12.34516585,-2.743902683
60.86,10.19394634,-2.804878293
60.88,12.35736098,-0.85365878
60.9,12.50736098,-1.402439268
60.92,13.72687317,-2.378049024
60.94,10.55370244,-1.585366098
60.96,12.7402878,-1.402439268
60.98,11.35126341,-1.707317317
61,9.846385366,-1.707317317
61.02,10.74150732,-0.609756341
61.04,13.75492195,-1.402439268
61.06,12.98053171,-1.280488049
61.08,10.33419024,-0.792683171
61.1,11.80126341,-0.548780732
61.12,8.839068293,-0.121951463
61.14,11.0000439,-1.03658561
61.16,12.39394634,-1.463414878
61.18,11.17199512,-1.524390488
61.2,10.09272683,-2.44E-07
61.22,10.62809268,-1.219512439
61.24,11.8195561,1.341463171
61.26,13.3695561,0.975609512
61.28,12.05126341,-1.768292927
61.3,12.20858049,-2.804878293
61.32,11.75492195,-1.280488049
61.34,11.27077561,-2.073170976
61.36,10.75370244,-2.134146585
61.38,11.30614146,-2.378049024
61.4,9.124434146,-3.41463439
61.42,11.6598,-2.195122195
61.44,11.34516585,-2.012195366
61.46,11.05858049,-2.256097805
61.48,12.91101951,-1.890244146
61.5,12.47199512,-2.195122195
61.52,12.10370244,-3.170731951
61.54,11.49150732,-2.682927073
61.56,11.54272683,-2.560975854
61.58,11.32199512,-1.341463659
61.6,13.94760488,-0.243902683
61.62,13.3402878,-0.121951463
61.64,15.3793122,-0.243902683
61.66,8.453702439,-0.792683171
61.68,10.5695561,-0.670731951
61.7,11.12077561,-1.402439268
61.72,14.51101951,-0.060975854
61.74,10.93175122,-0.243902683
61.76,12.40248293,-1.829268537
61.78,11.24638537,-2.378049024
61.8,13.23053171,-1.707317317
61.82,13.29272683,-1.219512439
61.84,13.77565366,-0.365853902
61.86,11.35492195,-0.85365878
61.88,12.03540976,-1.707317317
61.9,13.25248293,-2.256097805
61.92,12.31345854,-2.926829512
61.94,14.54516585,-2.073170976
61.96,11.79760488,-2.134146585
61.98,9.426873171,-2.378049024
62,13.60858049,-1.890244146
62.02,12.56711707,-2.012195366
62.04,13.23053171,-2.987805122
62.06,11.10248293,-0.97561
62.08,10.46345854,0.243902195
62.1,11.90370244,0.243902195
62.12,11.98053171,-1.09756122
62.14,9.180531707,-1.09756122
62.16,12.90370244,-2.560975854
62.18,9.992726829,-1.646341707
62.2,11.61833659,-0.365853902
62.22,12.0695561,-0.85365878
62.24,11.7695561,-1.463414878
62.26,8.279312195,-2.621951463
62.28,13.67809268,-2.439024634
62.3,10.77809268,-1.585366098
62.32,11.67443415,-1.768292927
62.34,10.66711707,-1.280488049
62.36,9.250043902,-2.621951463
62.38,9.32077561,-2.317073415
62.4,11.92199512,-2.865853902
62.42,12.01589756,-1.829268537
62.44,10.84638537,-1.768292927
62.46,8.767117073,-1.341463659
62.48,8.285409756,-2.378049024
62.5,12.25370244,-3.41463439
62.52,11.44882439,-4.207317317
62.54,13.09638537,-3.41463439
62.56,11.82565366,-3.292683171
62.58,10.88662927,-3.109756341
62.6,10.19760488,-2.682927073
62.62,13.63419024,-3.780488049
62.64,10.00858049,-3.658536829
62.66,13.46467805,-3.231707561
62.68,11.55614146,-2.560975854
62.7,13.27565366,-1.890244146
62.72,11.57565366,-1.890244146
62.74,14.04516585,-3.048780732
62.76,8.841507317,-2.865853902
62.78,9.87077561,-0.609756341
62.8,12.09272683,-0.91463439
62.82,12.35736098,0.487804634
62.84,11.24516585,0.426829024
62.86,13.92443415,-0.426829512
62.88,11.1793122,-0.85365878
62.9,9.406141463,-0.792683171
62.92,11.57199512,-1.03658561
62.94,13.24882439,-1.585366098
62.96,13.87565366,-1.158536829
62.98,9.824434146,-3.902439268
63,14.73784878,-3.292683171
63.02,10.39150732,-2.073170976
63.04,11.42565366,-1.646341707
63.06,11.22321463,-1.341463659
63.08,11.43053171,-1.158536829
63.1,12.50492195,-2.804878293
63.12,12.5402878,-4.085366098
63.14,11.82199512,-2.804878293
63.16,11.09150732,-3.109756341
63.18,12.26711707,-3.53658561
63.2,10.80614146,-2.134146585
63.22,9.42077561,-3.53658561
63.24,10.77443415,-3.231707561
63.26,11.21101951,-1.890244146
63.28,9.207360976,-2.560975854
63.3,10.49882439,-1.768292927
63.32,12.7000439,-2.317073415
63.34,11.78297073,-3.53658561
63.36,11.85492195,-3.35365878
63.38,11.56467805,-2.378049024
63.4,11.48419024,-3.292683171
63.42,10.87565366,-0.91463439
63.44,11.19394634,0.304877805
63.46,11.3695561,-1.768292927
63.48,13.07809268,-2.256097805
63.5,11.98297073,-2.682927073
63.52,12.26711707,-1.829268537
63.54,13.85614146,-1.707317317
63.56,14.25248293,-0.731707561
63.58,10.62687317,-2.439024634
63.6,9.028092683,-2.500000244
63.62,11.30736098,-2.012195366
63.64,10.92077561,-1.646341707
63.66,11.67687317,-0.548780732
63.68,9.534190244,-1.646341707
63.7,13.84272683,-3.47561
63.72,11.67565366,-3.47561
63.74,12.65614146,-3.231707561
63.76,8.611019512,-4.207317317
63.78,10.65370244,-2.987805122
63.8,11.06589756,-2.195122195
63.82,12.00736098,-3.59756122
63.84,10.90370244,-3.048780732
63.86,10.60248293,-1.890244146
63.88,14.28053171,-1.524390488
63.9,12.16467805,-1.158536829
63.92,10.09638537,-0.91463439
63.94,11.44394634,-2.256097805
63.96,11.79882439,-3.170731951
63.98,10.25736098,-2.621951463
64,11.03297073,-2.195122195
64.02,11.63784878,-1.158536829
64.04,11.57443415,-0.548780732
64.06,11.75858049,-1.524390488
64.08,11.27199512,-0.792683171
64.1,13.52321463,-0.426829512
64.12,12.09272683,-1.585366098
64.14,10.55126341,-1.09756122
64.16,12.43053171,-0.85365878
64.18,14.9000439,-1.280488049
64.2,12.71833659,-2.621951463
64.22,11.32565366,-1.829268537
64.24,11.82443415,-1.829268537
64.26,14.25248293,-0.609756341
64.28,10.9000439,-0.670731951
64.3,12.0402878,-2.134146585
64.32,14.7293122,-2.256097805
64.34,11.84150732,-2.621951463
64.36,13.05614146,-1.890244146
64.38,12.82321463,-0.670731951
64.4,12.32199512,-1.646341707
64.42,14.01711707,-1.158536829
64.44,13.47443415,-0.91463439
64.46,13.07687317,-1.219512439
64.48,15.33906829,-0.426829512
64.5,12.00614146,0.060975366
64.52,12.66345854,0.243902195
64.54,11.24272683,-0.304878293
64.56,11.10736098,-1.219512439
64.58,11.71345854,-1.768292927
64.6,13.00370244,-1.768292927
64.62,13.1402878,-0.609756341
64.64,12.23175122,-0.121951463
64.66,13.47199512,0.914633902
64.68,10.44516585,0.304877805
64.7,10.74638537,-0.97561
64.72,11.08175122,0.304877805
64.74,14.55248293,0.426829024
64.76,12.04882439,-1.219512439
64.78,12.7695561,-0.426829512
64.8,11.71345854,-2.195122195
64.82,13.77077561,-3.780488049
64.84,13.4402878,-2.560975854
64.86,13.00492195,-1.890244146
64.88,10.51101951,-2.073170976
64.9,15.05126341,-1.524390488
64.92,12.09760488,-2.439024634
64.94,13.09760488,-3.59756122
64.96,13.98175122,-2.439024634
64.98,13.14516585,-1.158536829
65,14.34150732,-1.402439268
65.02,12.37443415,-1.219512439
65.04,10.76589756,-1.890244146
65.06,13.0000439,-2.500000244
65.08,11.7598,-1.463414878
65.1,11.24882439,-1.524390488
65.12,12.1402878,-1.280488049
65.14,12.33419024,-0.365853902
65.16,11.41101951,-2.195122195
65.18,11.34516585,-2.621951463
65.2,12.78662927,-1.585366098
65.22,10.7195561,-1.402439268
65.24,11.96345854,-2.195122195
65.26,12.25126341,-0.243902683
65.28,12.8902878,-1.524390488
65.3,11.40370244,-2.865853902
65.32,10.0695561,-1.951219756
65.34,11.82443415,-1.341463659
65.36,10.24760488,-0.792683171
65.38,13.2000439,1.036585122
65.4,11.47199512,-0.731707561
65.42,10.0500439,-1.768292927
65.44,12.1098,-2.195122195
65.46,9.451263415,-1.829268537
65.48,14.9695561,-0.609756341
65.5,12.14516585,-0.121951463
65.52,13.21833659,-0.609756341
65.54,11.88297073,-0.487805122
65.56,11.9902878,-0.731707561
65.58,11.96711707,-1.707317317
65.6,12.19638537,-1.219512439
65.62,13.5293122,-0.670731951
65.64,10.10736098,-2.012195366
65.66,11.48053171,-2.743902683
65.68,12.14760488,-1.280488049
65.7,11.88297073,-0.91463439
65.72,11.9598,-0.304878293
65.74,12.50126341,0.853658293
65.76,12.37809268,-1.463414878
65.78,15.73297073,-2.073170976
65.8,12.04394634,-0.97561
65.82,12.01589756,-1.280488049
65.84,12.5195561,0.182926585
65.86,13.38175122,1.341463171
65.88,11.1598,-0.121951463
65.9,10.27687317,-0.97561
65.92,13.42687317,-0.609756341
65.94,13.23297073,-0.85365878
65.96,10.60736098,0.060975366
65.98,11.10248293,1.036585122
66,13.55858049,-0.91463439
66.02,13.90126341,-1.158536829
66.04,13.53784878,-0.609756341
66.06,13.22199512,-0.731707561
66.08,11.70858049,0.121950976
66.1,11.52809268,1.219511951
66.12,12.82565366,-0.060975854
66.14,16.08906829,-1.463414878
66.16,11.37321463,-2.378049024
66.18,12.86101951,-2.317073415
66.2,14.23540976,-1.585366098
66.22,13.30370244,-1.402439268
66.24,14.3793122,-1.890244146
66.26,12.95126341,-2.012195366
66.28,12.28784878,-1.158536829
66.3,12.2293122,-1.707317317
66.32,10.43540976,-0.548780732
66.34,12.21711707,0.121950976
66.36,11.34760488,-1.03658561
66.38,10.61345854,-1.768292927
66.4,11.48662927,-1.829268537
66.42,11.74760488,-1.768292927
66.44,9.486629268,-0.121951463
66.46,12.1098,0.426829024
66.48,10.53540976,-0.609756341
66.5,11.56833659,-0.182927073
66.52,14.77687317,-0.792683171
66.54,10.41223902,-0.792683171
66.56,11.70370244,-0.121951463
66.58,11.91833659,0.121950976
66.6,10.80126341,-0.121951463
66.62,8.954921951,-0.609756341
66.64,9.380531707,-1.890244146
66.66,12.98784878,-1.524390488
66.68,11.87687317,-0.670731951
66.7,11.71589756,-0.548780732
66.72,12.1793122,-0.304878293
66.74,10.9293122,-0.365853902
66.76,11.91345854,-1.402439268
66.78,12.36345854,-1.280488049
66.8,9.874434146,-0.182927073
66.82,11.24638537,-0.548780732
66.84,10.85248293,-0.182927073
66.86,11.60736098,-1.158536829
66.88,11.70370244,-2.987805122
66.9,11.86101951,-2.134146585
66.92,14.01223902,-0.548780732
66.94,12.08053171,-0.487805122
66.96,10.88906829,-0.792683171
66.98,12.02809268,-0.609756341
67,11.52199512,-1.707317317
67.02,11.69394634,-0.304878293
67.04,13.53297073,-0.731707561
67.06,9.840287805,0.060975366
67.08,13.59516585,-2.44E-07
67.1,12.70248293,-0.182927073
67.12,12.57687317,-0.487805122
67.14,13.10614146,-0.121951463
67.16,15.39638537,-0.182927073
67.18,12.16711707,-0.304878293
67.2,12.84760488,1.219511951
67.22,14.03540976,-0.548780732
67.24,10.0598,-2.439024634
67.26,11.77443415,-2.317073415
67.28,12.93053171,-2.195122195
67.3,12.71345854,-1.951219756
67.32,11.73906829,-0.304878293
67.34,13.73297073,-1.341463659
67.36,14.89150732,-4.146341707
67.38,12.82321463,-3.41463439
67.4,12.17199512,-3.109756341
67.42,12.8695561,-3.231707561
67.44,11.55736098,-3.109756341
67.46,12.88906829,-2.987805122
67.48,11.63053171,-3.41463439
67.5,12.34394634,-3.170731951
67.52,12.64760488,-3.59756122
67.54,10.94272683,-2.621951463
67.56,13.84516585,-1.707317317
67.58,12.43297073,-1.524390488
67.6,14.9695561,-3.109756341
67.62,13.55858049,-1.829268537
67.64,12.88053171,-2.560975854
67.66,11.35858049,-1.341463659
67.68,11.17077561,-0.609756341
67.7,11.69272683,-2.44E-07
67.72,12.20492195,-2.317073415
67.74,11.9195561,-1.03658561
67.76,12.59516585,-1.646341707
67.78,12.50248293,-1.463414878
67.8,10.61467805,-0.609756341
67.82,10.76223902,-2.195122195
67.84,12.92077561,-2.317073415
67.86,10.0902878,-2.073170976
67.88,10.35370244,-2.378049024
67.9,8.28784878,-1.951219756
67.92,13.88540976,-0.548780732
67.94,13.30858049,-1.524390488
67.96,10.49760488,-2.317073415
67.98,10.8195561,-2.987805122
68,11.39516585,-3.841463659
68.02,12.62565366,-4.024390488
68.04,10.55736098,-2.865853902
68.06,10.62809268,-2.500000244
68.08,12.02199512,-3.292683171
68.1,9.639068293,-3.170731951
68.12,10.29882439,-3.719512439
68.14,9.852482927,-3.41463439
68.16,10.98906829,-1.219512439
68.18,11.84516585,-1.158536829
68.2,12.51711707,-2.743902683
68.22,10.95736098,-1.768292927
68.24,12.21101951,-2.621951463
68.26,10.62321463,-1.890244146
68.28,12.27321463,0.060975366
68.3,13.05614146,-0.365853902
68.32,12.47687317,-0.121951463
