CH No.,CH6,CH8,,,,
Unit,cm/s2,V,,,,
117,17.02565366,-1.341463659,,,,
117.02,17.73297073,-0.060975854,,,,
117.04,15.03784878,-0.365853902,,,,
117.06,15.0195561,0.243902195,,,,
117.08,17.99638537,1.890243659,,,,
117.1,15.72565366,0.609755854,,,,
117.12,17.31711707,0.914633902,,,,
117.14,17.63784878,1.40243878,,,,
117.16,17.8098,-0.548780732,,,,
117.18,14.77443415,0.487804634,,,,
117.2,14.57077561,0.304877805,,,,
117.22,21.50736098,-0.487805122,,,,
117.24,14.55858049,-2.621951463,,,,
117.26,14.97321463,-2.743902683,,,,
117.28,16.02077561,-4.024390488,,,,
117.3,16.64150732,-2.073170976,,,,
117.32,17.82565366,-1.280488049,,,,
117.34,18.72565366,-3.170731951,,,,
117.36,17.69394634,-5.060975854,,,,
117.38,18.00492195,-5.121951463,,,,
117.4,16.5402878,-6.585366098,,,,
117.42,16.95126341,-4.634146585,,,,
117.44,17.71833659,-4.634146585,,,,
117.46,19.77443415,-5.731707561,,,,
117.48,15.43419024,-4.329268537,,,,
117.5,15.29394634,-3.963414878,,,,
117.52,17.27565366,-4.451219756,,,,
117.54,16.60370244,-2.987805122,,,,
117.56,17.93053171,-2.500000244,,,,
117.58,17.64394634,-3.41463439,,,,
117.6,18.65858049,-3.47561,,,,
117.62,19.83419024,-1.463414878,,,,
117.64,17.50126341,-1.890244146,,,,
117.66,18.64516585,-0.304878293,,,,
117.68,17.07077561,-1.463414878,,,,
117.7,16.24516585,-1.463414878,,,,
117.72,16.61711707,-2.44E-07,,,,
117.74,17.37687317,-0.731707561,,,,
117.76,14.99760488,-1.341463659,,,,
117.78,18.58906829,-1.768292927,,,,
117.8,17.63906829,-1.768292927,,,,
117.82,14.39150732,-2.012195366,,,,
117.84,18.21223902,-1.768292927,,,,
117.86,16.63784878,-3.902439268,,,,
117.88,15.72565366,-3.719512439,,,,
117.9,17.21711707,-2.743902683,,,,
117.92,15.05858049,-2.987805122,,,,
117.94,14.89272683,-4.085366098,,,,
117.96,17.32687317,-3.902439268,,,,
117.98,16.96101951,-5.548780732,,,,
118,17.67565366,-4.634146585,,,,
118.02,16.55126341,-3.719512439,,,,
118.04,16.83419024,-4.512195366,,,,
118.06,18.40858049,-4.268292927,,,,
118.08,17.16467805,-2.865853902,,,,
118.1,15.36467805,-3.780488049,,,,
118.12,16.41589756,-3.41463439,,,,
118.14,17.80248293,-2.073170976,,,,
118.16,16.99150732,-2.134146585,,,,
118.18,17.38175122,-0.97561,,,,
118.2,17.22687317,-0.91463439,,,,
118.22,17.67687317,-1.280488049,,,,
118.24,18.4000439,-0.792683171,,,,
118.26,15.7500439,-0.182927073,,,,
118.28,17.53540976,-0.670731951,,,,
118.3,17.07077561,-0.487805122,,,,
118.32,15.98175122,0.243902195,,,,
118.34,17.58053171,0.182926585,,,,
118.36,17.29394634,0.243902195,,,,
118.38,17.24638537,1.280487561,,,,
118.4,15.98662927,0.121950976,,,,
118.42,15.19272683,0.121950976,,,,
118.44,15.99638537,0.243902195,,,,
118.46,18.46589756,-1.463414878,,,,
118.48,15.26711707,-1.890244146,,,,
118.5,18.87443415,-1.768292927,,,,
118.52,15.04760488,-1.219512439,,,,
118.54,16.35492195,-2.378049024,,,,
118.56,17.72443415,-2.621951463,,,,
118.58,14.80248293,-2.987805122,,,,
118.6,17.9098,-3.658536829,,,,
118.62,17.78662927,-3.170731951,,,,
118.64,16.52199512,-3.41463439,,,,
118.66,16.8695561,-3.170731951,,,,
118.68,17.62199512,-3.41463439,,,,
118.7,18.60614146,-3.963414878,,,,
118.72,18.44272683,-3.41463439,,,,
118.74,15.65492195,-3.292683171,,,,
118.76,18.77687317,-3.841463659,,,,
118.78,15.8500439,-2.134146585,,,,
118.8,17.73297073,-3.47561,,,,
118.82,16.95736098,-5.670731951,,,,
118.84,13.34638537,-3.841463659,,,,
118.86,18.78053171,-2.256097805,,,,
118.88,15.82321463,-2.439024634,,,,
118.9,18.3793122,-0.426829512,,,,
118.92,17.29882439,-0.304878293,,,,
118.94,17.74394634,-0.426829512,,,,
118.96,19.72687317,0.121950976,,,,
118.98,17.42199512,-1.03658561,,,,
119,17.33662927,-1.03658561,,,,
119.02,17.25370244,-1.646341707,,,,
119.04,15.16223902,-1.158536829,,,,
119.06,17.40736098,-3.47561,,,,
119.08,16.36467805,-3.231707561,,,,
119.1,14.99516585,-4.146341707,,,,
119.12,18.60248293,-4.756097805,,,,
119.14,17.67687317,-3.53658561,,,,
119.16,16.49394634,-4.695122195,,,,
119.18,16.09150732,-4.817073415,,,,
119.2,14.85248293,-4.329268537,,,,
119.22,17.27809268,-3.963414878,,,,
119.24,15.82077561,-4.878049024,,,,
119.26,16.26833659,-5.060975854,,,,
119.28,15.73906829,-5.182927073,,,,
119.3,16.27199512,-4.939024634,,,,
119.32,17.20858049,-4.695122195,,,,
119.34,15.68784878,-4.878049024,,,,
119.36,19.76101951,-4.817073415,,,,
119.38,19.05248293,-3.109756341,,,,
119.4,19.15614146,-4.085366098,,,,
119.42,17.68662927,-3.41463439,,,,
119.44,16.24516585,-3.048780732,,,,
119.46,17.78662927,-2.743902683,,,,
119.48,17.68053171,-1.768292927,,,,
119.5,18.19150732,-2.44E-07,,,,
119.52,15.00492195,-1.341463659,,,,
119.54,17.15248293,0.304877805,,,,
119.56,16.89760488,0.731707073,,,,
119.58,19.04638537,0.914633902,,,,
119.6,17.17443415,0.365853415,,,,
119.62,17.83297073,0.121950976,,,,
119.64,16.24272683,-0.97561,,,,
119.66,14.03419024,-0.731707561,,,,
119.68,17.84394634,-1.585366098,,,,
119.7,14.20248293,-1.890244146,,,,
119.72,15.36223902,-1.951219756,,,,
119.74,15.0195561,-2.073170976,,,,
119.76,16.36711707,-1.280488049,,,,
119.78,15.87321463,-1.829268537,,,,
119.8,14.98540976,-3.47561,,,,
119.82,15.19760488,-4.573170976,,,,
119.84,17.77443415,-3.719512439,,,,
119.86,14.1695561,-3.41463439,,,,
119.88,15.88053171,-4.329268537,,,,
119.9,17.27809268,-3.780488049,,,,
119.92,17.02687317,-3.780488049,,,,
119.94,12.93540976,-4.146341707,,,,
119.96,15.44638537,-3.53658561,,,,
119.98,15.75370244,-2.500000244,,,,
120,16.63662927,-2.621951463,,,,
120.02,13.72077561,-2.073170976,,,,
120.04,17.45736098,-2.439024634,,,,
120.06,17.69760488,-2.926829512,,,,
120.08,16.27443415,-1.463414878,,,,
120.1,14.5598,-0.060975854,,,,
120.12,14.71467805,-0.426829512,,,,
120.14,16.48784878,-0.304878293,,,,
120.16,15.97687317,-1.341463659,,,,
120.18,16.7402878,-1.463414878,,,,
120.2,17.38419024,0.304877805,,,,
120.22,15.99882439,-1.219512439,,,,
120.24,17.76345854,-0.97561,,,,
120.26,18.88175122,0.060975366,,,,
120.28,17.35248293,-1.829268537,,,,
120.3,16.87321463,-3.170731951,,,,
120.32,14.58540976,-1.03658561,,,,
120.34,17.35736098,-1.158536829,,,,
120.36,16.73175122,-2.439024634,,,,
120.38,16.79516585,-2.439024634,,,,
120.4,16.4695561,-3.658536829,,,,
120.42,16.70248293,-4.085366098,,,,
120.44,15.98662927,-4.207317317,,,,
120.46,15.28784878,-4.390244146,,,,
120.48,13.52565366,-5.548780732,,,,
120.5,17.62199512,-4.512195366,,,,
120.52,17.19150732,-4.573170976,,,,
120.54,15.12077561,-4.329268537,,,,
120.56,16.96345854,-3.719512439,,,,
120.58,15.28053171,-3.963414878,,,,
120.6,12.7195561,-3.35365878,,,,
120.62,14.82077561,-1.768292927,,,,
120.64,17.13662927,-3.902439268,,,,
120.66,16.71223902,-2.317073415,,,,
120.68,16.74150732,-1.585366098,,,,
120.7,17.00492195,-0.731707561,,,,
120.72,17.62565366,0.060975366,,,,
120.74,19.75248293,2.012194878,,,,
120.76,16.69882439,1.829268049,,,,
120.78,18.92321463,0.304877805,,,,
120.8,16.4098,-0.731707561,,,,
120.82,15.70248293,-0.97561,,,,
120.84,17.84394634,0.121950976,,,,
120.86,17.53784878,0.548780244,,,,
120.88,16.76711707,-0.91463439,,,,
120.9,16.85614146,-1.09756122,,,,
120.92,16.81223902,-1.524390488,,,,
120.94,17.01589756,-2.012195366,,,,
120.96,16.10370244,-1.707317317,,,,
120.98,16.64882439,-0.121951463,,,,
121,18.3695561,-1.402439268,,,,
121.02,15.7293122,-2.317073415,,,,
121.04,17.7293122,-2.012195366,,,,
121.06,14.13053171,-3.41463439,,,,
121.08,14.64394634,-3.53658561,,,,
121.1,15.85126341,-3.048780732,,,,
121.12,17.92321463,-4.085366098,,,,
121.14,17.60248293,-3.048780732,,,,
121.16,16.8500439,-2.804878293,,,,
121.18,18.08053171,-2.743902683,,,,
121.2,15.2793122,-0.792683171,,,,
121.22,18.18419024,0.060975366,,,,
121.24,14.63662927,-2.44E-07,,,,
121.26,16.96711707,1.280487561,,,,
121.28,17.66833659,0.060975366,,,,
121.3,17.9598,-0.487805122,,,,
121.32,16.30370244,1.280487561,,,,
121.34,16.42199512,1.036585122,,,,
121.36,16.53297073,-0.670731951,,,,
121.38,16.00126341,-0.670731951,,,,
121.4,14.86711707,0.487804634,,,,
121.42,15.76467805,-0.121951463,,,,
121.44,17.03906829,0.060975366,,,,
121.46,15.54394634,-0.487805122,,,,
121.48,14.53297073,-1.585366098,,,,
121.5,15.40126341,-2.256097805,,,,
121.52,16.69394634,-3.47561,,,,
121.54,17.64272683,-4.085366098,,,,
121.56,15.52565366,-3.109756341,,,,
121.58,17.53175122,-2.987805122,,,,
121.6,15.17443415,-4.512195366,,,,
121.62,16.29638537,-2.865853902,,,,
121.64,15.57199512,-4.756097805,,,,
121.66,16.39272683,-6.402439268,,,,
121.68,16.34882439,-5.85365878,,,,
121.7,16.38175122,-5.731707561,,,,
121.72,14.68906829,-6.03658561,,,,
121.74,18.6000439,-4.207317317,,,,
121.76,15.82321463,-3.048780732,,,,
121.78,17.88540976,-2.865853902,,,,
121.8,18.14516585,-2.378049024,,,,
121.82,16.42443415,-2.682927073,,,,
121.84,18.72809268,-2.012195366,,,,
121.86,16.7598,-1.646341707,,,,
121.88,16.17565366,-2.134146585,,,,
121.9,17.9598,-1.951219756,,,,
121.92,18.32809268,-1.158536829,,,,
121.94,19.49638537,-0.97561,,,,
121.96,19.38906829,0.121950976,,,,
121.98,17.76101951,0.304877805,,,,
122,17.26711707,-0.304878293,,,,
122.02,16.4098,0.304877805,,,,
122.04,14.8500439,1.707316829,,,,
122.06,18.01223902,-0.792683171,,,,
122.08,15.65126341,0.792682683,,,,
122.1,15.08297073,-0.426829512,,,,
122.12,17.45370244,-1.646341707,,,,
122.14,15.68906829,-1.524390488,,,,
122.16,17.09150732,-1.585366098,,,,
122.18,17.4293122,-1.463414878,,,,
122.2,17.25126341,-0.97561,,,,
122.22,17.15858049,-0.91463439,,,,
122.24,17.42199512,-3.048780732,,,,
122.26,16.67809268,-2.987805122,,,,
122.28,17.12199512,-2.987805122,,,,
122.3,15.39394634,-4.817073415,,,,
122.32,15.78053171,-3.841463659,,,,
122.34,15.40248293,-4.329268537,,,,
122.36,14.65370244,-4.207317317,,,,
122.38,17.58540976,-3.719512439,,,,
122.4,15.11101951,-4.024390488,,,,
122.42,17.25858049,-2.987805122,,,,
122.44,16.77565366,-3.170731951,,,,
122.46,15.93175122,-2.378049024,,,,
122.48,16.54394634,-2.621951463,,,,
122.5,15.3195561,-1.829268537,,,,
122.52,18.60736098,-1.280488049,,,,
122.54,17.57687317,-1.03658561,,,,
122.56,18.01467805,0.731707073,,,,
122.58,16.31101951,0.304877805,,,,
122.6,15.73053171,0.243902195,,,,
122.62,16.79638537,0.243902195,,,,
122.64,13.78053171,-0.060975854,,,,
122.66,19.25736098,-0.609756341,,,,
122.68,14.42321463,0.182926585,,,,
122.7,16.31711707,0.182926585,,,,
122.72,13.24638537,-1.829268537,,,,
122.74,16.57687317,-1.951219756,,,,
122.76,14.99882439,-2.012195366,,,,
122.78,15.04150732,-3.35365878,,,,
122.8,16.28784878,-1.890244146,,,,
122.82,16.3402878,-1.951219756,,,,
122.84,17.9695561,-2.987805122,,,,
122.86,15.42809268,-3.841463659,,,,
122.88,14.83297073,-3.41463439,,,,
122.9,15.46467805,-4.207317317,,,,
122.92,16.22321463,-3.902439268,,,,
122.94,15.98906829,-4.329268537,,,,
122.96,16.84638537,-4.085366098,,,,
122.98,16.46101951,-2.560975854,,,,
123,17.11711707,-2.682927073,,,,
123.02,16.77809268,-2.743902683,,,,
123.04,15.60492195,-1.280488049,,,,
123.06,15.4695561,-0.97561,,,,
123.08,18.24882439,-2.256097805,,,,
123.1,18.25370244,-1.463414878,,,,
123.12,17.18419024,-1.402439268,,,,
123.14,14.98906829,-1.402439268,,,,
123.16,17.79516585,0.975609512,,,,
123.18,15.06467805,1.158536341,,,,
123.2,14.35492195,1.280487561,,,,
123.22,19.39760488,0.792682683,,,,
123.24,15.12443415,0.731707073,,,,
123.26,16.4500439,1.768292439,,,,
123.28,16.64882439,0.975609512,,,,
123.3,16.68540976,0.426829024,,,,
123.32,18.38297073,-0.365853902,,,,
123.34,18.11345854,-0.426829512,,,,
123.36,15.00248293,-1.463414878,,,,
123.38,17.23175122,-0.91463439,,,,
123.4,16.76833659,-0.609756341,,,,
123.42,17.46223902,-1.951219756,,,,
123.44,14.75126341,-3.292683171,,,,
123.46,18.22077561,-2.743902683,,,,
123.48,19.6695561,-4.451219756,,,,
123.5,17.40492195,-5.365853902,,,,
123.52,16.6000439,-3.658536829,,,,
123.54,14.49272683,-3.719512439,,,,
123.56,14.26345854,-4.817073415,,,,
123.58,16.22077561,-3.231707561,,,,
123.6,16.56833659,-3.902439268,,,,
123.62,13.1293122,-3.231707561,,,,
123.64,15.65736098,-1.646341707,,,,
123.66,16.09516585,-1.585366098,,,,
123.68,15.30858049,-1.646341707,,,,
123.7,18.17565366,-2.195122195,,,,
123.72,14.40858049,-2.621951463,,,,
123.74,14.71467805,-1.646341707,,,,
123.76,18.15614146,-0.243902683,,,,
123.78,14.39394634,-0.060975854,,,,
123.8,14.89516585,0.121950976,,,,
123.82,16.50370244,-0.121951463,,,,
123.84,15.58662927,-0.548780732,,,,
123.86,16.11345854,0.426829024,,,,
123.88,15.21101951,0.365853415,,,,
123.9,14.14882439,-0.85365878,,,,
123.92,14.81589756,-1.280488049,,,,
123.94,14.96467805,-2.317073415,,,,
123.96,15.54760488,-3.231707561,,,,
123.98,15.51101951,-1.890244146,,,,
124,13.76223902,-1.280488049,,,,
124.02,13.38906829,-1.463414878,,,,
124.04,17.20126341,-0.85365878,,,,
124.06,17.62321463,-1.707317317,,,,
124.08,14.34638537,-2.256097805,,,,
124.1,13.60492195,-2.500000244,,,,
124.12,15.66223902,-4.207317317,,,,
124.14,14.6902878,-4.695122195,,,,
124.16,17.94882439,-3.59756122,,,,
124.18,16.38540976,-4.146341707,,,,
124.2,17.02199512,-4.207317317,,,,
124.22,14.20370244,-2.195122195,,,,
124.24,17.07565366,-2.012195366,,,,
124.26,16.21589756,-2.987805122,,,,
124.28,18.04394634,-1.951219756,,,,
124.3,16.20126341,-1.768292927,,,,
124.32,17.59638537,-1.646341707,,,,
124.34,17.83540976,-0.426829512,,,,
124.36,17.34638537,-2.44E-07,,,,
124.38,17.12077561,0.487804634,,,,
124.4,17.74760488,1.341463171,,,,
124.42,13.68662927,-0.91463439,,,,
124.44,15.05370244,0.548780244,,,,
124.46,16.16101951,0.304877805,,,,
124.48,16.11101951,0.304877805,,,,
124.5,12.37565366,-0.182927073,,,,
124.52,13.88906829,-0.487805122,,,,
124.54,13.88053171,-1.707317317,,,,
124.56,13.63175122,-2.134146585,,,,
124.58,10.21467805,-3.41463439,,,,
124.6,12.99150732,-3.47561,,,,
124.62,12.08297073,-3.841463659,,,,
124.64,13.40858049,-4.329268537,,,,
124.66,15.5500439,-4.634146585,,,,
124.68,15.64150732,-4.024390488,,,,
124.7,15.29272683,-4.268292927,,,,
124.72,17.73540976,-4.146341707,,,,
124.74,18.6402878,-3.963414878,,,,
124.76,17.85370244,-4.329268537,,,,
124.78,19.85126341,-3.719512439,,,,
124.8,18.46223902,-3.231707561,,,,
124.82,20.07565366,-3.292683171,,,,
124.84,18.0098,-3.292683171,,,,
124.86,16.90492195,-1.402439268,,,,
124.88,17.61345854,-1.402439268,,,,
124.9,17.58053171,-2.317073415,,,,
124.92,15.20492195,-3.35365878,,,,
124.94,14.8598,-2.865853902,,,,
124.96,14.59150732,-2.865853902,,,,
124.98,14.27199512,-1.219512439,,,,
125,14.04272683,-2.44E-07,,,,
125.02,13.82687317,-0.91463439,,,,
125.04,14.60126341,-1.158536829,,,,
125.06,14.03662927,-0.304878293,,,,
125.08,15.37443415,-0.121951463,,,,
125.1,13.48175122,1.036585122,,,,
125.12,13.37321463,1.097560732,,,,
125.14,11.15492195,0.182926585,,,,
125.16,15.02199512,-0.060975854,,,,
125.18,12.79150732,-1.280488049,,,,
125.2,15.95492195,-1.524390488,,,,
125.22,13.85248293,-1.585366098,,,,
125.24,18.09760488,-2.012195366,,,,
125.26,13.34150732,-2.987805122,,,,
125.28,16.2793122,-2.926829512,,,,
125.3,14.94394634,-3.170731951,,,,
125.32,15.51589756,-3.841463659,,,,
125.34,18.93053171,-3.47561,,,,
125.36,16.80126341,-3.841463659,,,,
125.38,15.5098,-3.231707561,,,,
125.4,13.8902878,-2.743902683,,,,
125.42,12.87321463,-3.780488049,,,,
125.44,14.4793122,-3.53658561,,,,
125.46,13.19394634,-2.195122195,,,,
125.48,16.12321463,-1.463414878,,,,
125.5,11.37809268,-2.500000244,,,,
125.52,15.79150732,-2.134146585,,,,
125.54,14.90736098,-2.560975854,,,,
125.56,15.27321463,-1.646341707,,,,
125.58,15.46711707,-0.91463439,,,,
125.6,14.76833659,-2.44E-07,,,,
125.62,14.5000439,0.792682683,,,,
125.64,15.0402878,2.195121707,,,,
125.66,14.49760488,1.64634122,,,,
125.68,14.99638537,0.670731463,,,,
125.7,15.10858049,1.097560732,,,,
125.72,14.55858049,0.853658293,,,,
125.74,15.43175122,-0.487805122,,,,
125.76,15.91589756,-0.487805122,,,,
125.78,15.51833659,-0.91463439,,,,
125.8,17.45370244,-1.219512439,,,,
125.82,15.1695561,-0.182927073,,,,
125.84,14.32443415,-1.341463659,,,,
125.86,19.63784878,-1.951219756,,,,
125.88,15.51101951,-1.951219756,,,,
125.9,15.87687317,-3.719512439,,,,
125.92,14.90126341,-5.243902683,,,,
125.94,17.50492195,-4.268292927,,,,
125.96,12.4695561,-6.280488049,,,,
125.98,12.97565366,-4.390244146,,,,
126,14.16589756,-1.829268537,,,,
126.02,15.13662927,-3.47561,,,,
126.04,18.26223902,-2.317073415,,,,
126.06,15.95492195,-1.341463659,,,,
126.08,16.88784878,-2.378049024,,,,
126.1,16.13540976,-1.890244146,,,,
126.12,12.39394634,-2.317073415,,,,
126.14,14.9293122,-3.41463439,,,,
126.16,16.9402878,-2.987805122,,,,
126.18,16.09760488,-2.256097805,,,,
126.2,12.8293122,-0.731707561,,,,
126.22,14.80126341,-0.182927073,,,,
126.24,13.5695561,0.853658293,,,,
126.26,13.47565366,-0.060975854,,,,
126.28,12.92077561,1.158536341,,,,
126.3,17.76467805,0.975609512,,,,
126.32,15.04882439,-0.365853902,,,,
126.34,16.13906829,0.121950976,,,,
126.36,16.17077561,0.304877805,,,,
126.38,16.47199512,-1.219512439,,,,
126.4,16.06101951,-0.670731951,,,,
126.42,15.14272683,-1.585366098,,,,
126.44,15.18540976,-1.646341707,,,,
126.46,15.65736098,-2.378049024,,,,
126.48,13.23784878,-2.804878293,,,,
126.5,15.8902878,-4.268292927,,,,
126.52,16.52565366,-5.243902683,,,,
126.54,16.39638537,-4.512195366,,,,
126.56,14.83053171,-5.121951463,,,,
126.58,14.49150732,-4.817073415,,,,
126.6,15.36589756,-4.817073415,,,,
126.62,15.62809268,-3.963414878,,,,
126.64,15.69394634,-4.268292927,,,,
126.66,12.01589756,-3.59756122,,,,
126.68,15.22687317,-3.231707561,,,,
126.7,16.40492195,-0.91463439,,,,
126.72,14.79638537,-1.158536829,,,,
126.74,14.90126341,-1.09756122,,,,
126.76,16.14516585,-0.97561,,,,
126.78,17.4402878,-1.585366098,,,,
126.8,17.40126341,-1.402439268,,,,
126.82,16.52809268,-0.426829512,,,,
126.84,18.00614146,1.158536341,,,,
126.86,15.3793122,0.182926585,,,,
126.88,17.22321463,-0.670731951,,,,
126.9,15.35492195,-0.426829512,,,,
126.92,16.2793122,-0.670731951,,,,
126.94,19.13540976,-0.182927073,,,,
126.96,17.69516585,-0.91463439,,,,
126.98,14.32443415,-0.792683171,,,,
127,14.91223902,-2.682927073,,,,
127.02,14.63906829,-3.35365878,,,,
127.04,12.53906829,-1.951219756,,,,
127.06,14.11711707,-1.768292927,,,,
127.08,14.07565366,-2.317073415,,,,
127.1,15.20492195,-2.621951463,,,,
127.12,14.87077561,-3.59756122,,,,
127.14,15.88784878,-3.780488049,,,,
127.16,14.42443415,-3.47561,,,,
127.18,15.26223902,-4.024390488,,,,
127.2,14.91589756,-5.000000244,,,,
127.22,15.80370244,-5.121951463,,,,
127.24,17.21833659,-4.451219756,,,,
127.26,16.29394634,-4.756097805,,,,
127.28,17.75492195,-2.012195366,,,,
127.3,15.57077561,-1.951219756,,,,
127.32,18.63419024,-1.158536829,,,,
127.34,14.19272683,-0.91463439,,,,
127.36,13.84760488,-1.09756122,,,,
127.38,15.2195561,-2.560975854,,,,
127.4,15.1793122,-1.158536829,,,,
127.42,16.98297073,0.304877805,,,,
127.44,17.38540976,0.670731463,,,,
127.46,15.14638537,0.243902195,,,,
127.48,14.33662927,0.670731463,,,,
127.5,13.7793122,0.304877805,,,,
127.52,16.09394634,1.219511951,,,,
127.54,16.51589756,1.40243878,,,,
127.56,15.13784878,-0.426829512,,,,
127.58,13.81467805,-0.97561,,,,
127.6,18.25614146,-1.890244146,,,,
127.62,15.27687317,-3.109756341,,,,
127.64,14.30614146,-2.439024634,,,,
127.66,15.28175122,-2.621951463,,,,
127.68,16.98419024,-4.024390488,,,,
127.7,15.83053171,-3.53658561,,,,
127.72,12.95248293,-4.512195366,,,,
127.74,15.26223902,-5.548780732,,,,
127.76,15.37687317,-4.512195366,,,,
127.78,15.69638537,-4.817073415,,,,
127.8,17.73540976,-5.182927073,,,,
127.82,15.66223902,-4.329268537,,,,
127.84,15.49394634,-4.207317317,,,,
127.86,14.93419024,-3.231707561,,,,
127.88,16.08784878,-2.560975854,,,,
127.9,15.63297073,-1.646341707,,,,
127.92,13.49638537,-1.158536829,,,,
127.94,15.09394634,-2.44E-07,,,,
127.96,17.93540976,-1.463414878,,,,
127.98,13.32443415,-1.707317317,,,,
128,14.81345854,-1.585366098,,,,
128.02,16.44638537,-1.768292927,,,,
128.04,13.80614146,-0.91463439,,,,
128.06,14.95858049,0.609755854,,,,
128.08,14.5195561,-0.304878293,,,,
128.1,16.10858049,-0.792683171,,,,
128.12,13.86467805,0.121950976,,,,
128.14,16.45370244,0.060975366,,,,
128.16,15.86101951,-0.91463439,,,,
128.18,15.7902878,-0.426829512,,,,
128.2,14.92687317,-1.585366098,,,,
128.22,13.82687317,-1.341463659,,,,
128.24,12.94272683,-1.829268537,,,,
128.26,14.80736098,-2.256097805,,,,
128.28,18.8098,-1.341463659,,,,
128.3,18.2402878,-2.195122195,,,,
128.32,14.0695561,-3.719512439,,,,
128.34,16.23906829,-3.841463659,,,,
128.36,17.10736098,-3.109756341,,,,
128.38,17.79272683,-4.207317317,,,,
