ID No.,PCD-400A,,,,
Title,,,,,
Test Date,4/9/2026,15:46:59,,,
MEAS CHs,5,,,,
Digital Input,OFF,,,,
Sampling Rate(Hz),50,,,,
Data Nos/CH,9028,,,,
MEAS Time(sec),180.56,,,,
CH Name,,,,,
CH No.,CH2,CH3,CH5,CH6,CH8
Range,2000,1000,5000,5000,5
Calibration Coefficient,2.022,2.45,2.132,2,100000
Offset,-105.9434,-1020.512,-55.6634,868.4366,-12.62195
Unit,cm/s2,cm/s2,cm/s2,cm/s2,V
49.56,-1.973639512,2.74304878,1.0283,7.971965854,3.170732927
49.58,-3.400382439,2.504323171,1.3962,5.542697561,2.926830488
49.6,-2.712902439,1.625310976,1.5067,8.234160976,2.31707439
49.62,-2.441658537,1.441859756,-0.5031,5.879282927,2.682928049
49.64,-2.798220976,1.366268293,0.1157,7.954892683,3.780489024
49.66,-2.618213659,1.820115854,0.4056,6.510990244,2.621952439
49.68,-3.448713171,1.061810976,1.2103,7.739039024,1.585367073
49.7,-3.936459024,1.384792683,3.6725,7.650014634,2.25609878
49.72,-3.338736098,0.302012195,0.8905,5.709770732,1.097562195
49.74,-3.241088293,0.455884146,0.9997,10.14513659,1.890245122
49.76,-1.808920488,0.360573171,0.7826,6.498795122,4.268293902
49.78,-3.530086341,0.353103659,2.1073,6.384160976,2.134147561
49.8,-2.406150244,-0.038597561,3.393,4.44757561,2.865854878
49.82,-3.900950732,1.620530488,-0.4446,7.104892683,2.926830488
49.84,-2.03923122,1.818920732,1.6627,5.693917073,1.280489024
49.86,-3.466467317,0.7215,-0.0819,5.27562439,2.865854878
49.88,-2.644351707,1.590652439,0.6409,6.953673171,3.475610976
49.9,-2.637447317,0.685646341,1.0777,7.010990244,2.073171951
49.92,-2.519579512,1.562268293,-0.5681,6.242697561,1.341464634
49.94,-1.420301951,1.971896341,1.2909,7.074404878,1.585367073
49.96,-3.035436098,1.847006098,-1.5704,7.657331707,2.134147561
49.98,-3.609486829,1.491457317,2.6871,8.220746341,2.682928049
50,-3.676064878,2.193890244,0.2561,8.10855122,2.926830488
50.02,-3.072423902,1.957256098,-1.2467,7.307331707,3.536586585
50.04,-1.749246829,2.15475,0.9802,8.22562439,3.597562195
50.06,-2.543744878,1.501914634,0.6396,9.239039024,2.926830488
50.08,-2.121097561,1.54225,3.6933,6.553673171,2.865854878
50.1,-2.082630244,1.939329268,0.8463,8.641478049,3.902440244
50.12,-2.150194634,1.631884146,-0.0338,6.050014634,2.865854878
50.14,-3.348599512,1.342963415,1.1713,7.341478049,3.170732927
50.16,-2.434754146,0.884335366,1.3221,6.573185366,3.963415854
50.18,-2.953569756,1.354018293,5.2312,6.902453659,3.231708537
50.2,-2.397766341,0.871487805,0.0403,5.992697561,3.231708537
50.22,-2.236992683,1.251536585,2.3582,5.329282927,3.719513415
50.24,-2.892909756,0.779762195,2.821,6.502453659,4.085367073
50.26,-2.148715122,1.137402439,2.3426,6.807331707,4.268293902
50.28,-1.103193171,0.558664634,0.6318,5.448795122,3.170732927
50.3,-2.542265366,1.002353659,1.1505,9.221965854,0.975610976
50.32,-2.952090244,1.244365854,0.5954,5.946356098,1.951220732
50.34,-3.507893659,0.738829268,1.6822,7.853673171,2.621952439
50.36,-2.178305366,1.54225,0.6578,7.167087805,3.292684146
50.38,-2.951103902,1.252134146,-0.0845,7.091478049,4.573171951
50.4,-3.733765854,2.054060976,-0.3718,5.82562439,4.146342683
50.42,-3.405807317,1.896006098,1.5288,7.885380488,2.865854878
50.44,-3.044806341,1.960841463,0.0143,6.252453659,4.146342683
50.46,-2.780466829,1.329518293,-0.8866,6.780502439,3.902440244
50.48,-2.098411707,1.283506098,1.8239,7.317087805,2.865854878
50.5,-2.635474634,1.89122561,0.9906,6.9866,3.292684146
50.52,-3.606034634,1.66475,0.5122,5.220746341,1.707318293
50.54,-2.24143122,1.663256098,-0.1976,5.750014634,0.914635366
50.56,-2.97625561,2.060634146,1.0868,5.865868293,2.25609878
50.58,-3.166126341,1.71972561,0.7371,8.319526829,2.134147561
50.6,-2.931870244,1.397341463,0.0455,5.474404878,2.865854878
50.62,-1.767000976,0.833243902,0.6448,8.803673171,4.634147561
50.64,-2.568896585,0.677579268,0.1547,5.57562439,2.926830488
50.66,-2.151674146,0.86252439,1.8928,2.65855122,1.463415854
50.68,-2.3159,1.29725,2.2139,5.068307317,1.829269512
50.7,-3.089684878,1.504603659,3.6699,5.459770732,1.280489024
50.72,-2.000270732,1.250341463,0.4615,3.753673171,1.951220732
50.74,-3.492112195,0.409871951,2.1827,6.493917073,3.963415854
50.76,-2.567910244,1.338481707,1.5314,4.062209756,2.012196341
50.78,-3.088205366,1.116189024,3.692,9.939039024,1.585367073
50.8,-3.924622927,1.391365854,-1.794,6.815868293,1.707318293
50.82,-3.164646829,0.955146341,0.8905,6.271965854,1.219513415
50.84,-3.659297073,1.518945122,1.1037,5.473185366,1.219513415
50.86,-3.265253659,1.737054878,0.0793,7.12562439,2.50000122
50.88,-3.483728293,2.076170732,0.7462,7.534160976,1.341464634
50.9,-2.924472683,2.00804878,-2.6312,5.482941463,1.402440244
50.92,-1.476523415,2.109932927,1.1531,8.513429268,0.914635366
50.94,-2.474700976,1.428414634,-1.6146,6.357331707,1.280489024
50.96,-2.234526829,1.259304878,-0.8879,5.242697561,3.170732927
50.98,-3.27265122,1.519542683,-1.7251,6.300014634,2.743903659
51,-4.254554146,1.931560976,0.5213,7.195136585,1.890245122
51.02,-3.109904878,2.34447561,0.8242,8.823185366,1.341464634
51.04,-3.302241463,1.649810976,1.5821,9.419526829,0.792684146
51.06,-2.621665854,0.94827439,-1.0205,7.713429268,0.243903659
51.08,-2.428836098,1.61545122,0.8177,6.795136585,1.341464634
51.1,-3.197689268,0.940207317,1.3026,6.854892683,0.487806098
51.12,-3.415177561,1.074060976,3.913,8.639039024,-0.06097439
51.14,-3.086232683,0.626189024,-0.7384,6.304892683,0.365854878
51.16,-2.28187122,0.821292683,0.5356,7.993917073,1.707318293
51.18,-2.987105366,0.352506098,2.7625,4.774404878,2.012196341
51.2,-2.900307317,1.436182927,2.9588,7.950014634,2.926830488
51.22,-1.363094146,1.146664634,2.2802,8.202453659,2.31707439
51.24,-2.335626829,0.548207317,-0.1092,9.756112195,1.829269512
51.26,-3.545867805,1.852682927,0.9243,8.657331707,2.195123171
51.28,-3.234183902,1.777689024,2.0098,7.865868293,1.219513415
51.3,-3.141960976,1.578103659,1.0387,6.99757561,1.829269512
51.32,-3.031983902,1.238091463,-0.9048,8.493917073,3.048781707
51.34,-1.97216,1.469646341,-1.4716,7.221965854,3.658537805
51.36,-2.352887805,1.269762195,0.6279,5.359770732,4.573171951
51.38,-1.755658049,1.446341463,-2.3296,7.885380488,3.170732927
51.4,-2.04662878,2.125469512,1.8655,7.779282927,2.621952439
51.42,-4.159865366,1.706878049,-0.1937,7.468307317,2.926830488
51.44,-3.440822439,1.673414634,-0.0533,10.21464878,2.37805
51.46,-2.669010244,2.178652439,3.38,6.584160976,2.865854878
51.48,-3.03001122,2.606506098,1.3897,5.892697561,4.81707439
51.5,-2.51168878,1.071073171,-1.8174,7.640258537,2.987806098
51.52,-1.647653659,1.219865854,-0.2145,7.637819512,2.37805
51.54,-2.717340976,0.764823171,3.64,7.329282927,4.268293902
51.56,-2.708957073,2.481914634,0.0247,8.496356098,3.475610976
51.58,-2.951103902,0.943792683,3.3683,9.523185366,3.780489024
51.6,-2.708463902,1.359097561,-0.572,6.321965854,4.390245122
51.62,-2.796741463,0.270939024,2.0774,9.479282927,2.43902561
51.64,-3.523181951,1.190884146,1.1947,5.148795122,1.768293902
51.66,-2.86825122,0.599896341,0.8671,7.320746341,2.31707439
51.68,-3.039381463,0.9175,3.1499,6.606112195,1.524391463
51.7,-2.813016098,0.766914634,3.4164,8.546356098,2.25609878
51.72,-3.166126341,1.050158537,2.5831,7.739039024,2.50000122
51.74,-3.30668,1.775,1.6887,7.565868293,1.097562195
51.76,-3.413204878,0.872085366,2.2945,7.64757561,1.524391463
51.78,-2.269541951,1.306512195,-0.5343,10.06220976,2.195123171
51.8,-2.770110244,1.672219512,-0.208,9.165868293,2.25609878
51.82,-3.646967805,1.355512195,-0.2964,6.419526829,3.597562195
51.84,-3.223827317,1.844317073,2.2984,8.528063415,3.597562195
51.86,-3.634638537,2.235719512,2.0904,7.140258537,1.402440244
51.88,-3.264760488,2.605310976,0.26,7.09757561,0.853659756
51.9,-2.561992195,2.223469512,1.3455,6.140258537,1.402440244
51.92,-3.036422439,2.224067073,0.5187,5.681721951,1.463415854
51.94,-1.889307317,0.39045122,0.9178,9.303673171,4.268293902
51.96,-2.12060439,1.265280488,1.7914,7.381721951,4.268293902
51.98,-1.739876585,2.253945122,-0.2899,9.451234146,2.804879268
52,-1.902129756,1.8485,3.7336,7.580502439,3.597562195
52.02,-2.364723902,1.345353659,1.716,9.085380488,3.780489024
52.04,-1.874512195,1.106926829,-1.3884,8.563429268,3.841464634
52.06,-3.503948293,0.883439024,-0.1469,8.092697561,4.75609878
52.08,-2.270035122,0.730762195,5.3391,7.512209756,6.097562195
52.1,-2.171894146,0.852963415,-0.3484,8.868307317,4.93902561
52.12,-2.827318049,0.167262195,2.1281,7.165868293,5.243903659
52.14,-1.556910244,0.976359756,3.8376,7.771965854,3.658537805
52.16,-2.609829756,1.209707317,2.5428,5.51464878,3.902440244
52.18,-2.803152683,1.863737805,0.5616,6.92562439,5.00000122
52.2,-2.334147317,1.334,1.3286,5.915868293,4.329269512
52.22,-1.650612683,1.05822561,-1.5444,5.44757561,3.902440244
52.24,-3.642529268,1.228530488,-2.7508,7.55855122,3.109757317
52.26,-3.625761463,1.08870122,-1.1908,4.981721951,2.073171951
52.28,-3.215443415,1.797408537,1.3065,6.142697561,3.109757317
52.3,-4.003037073,2.08125,0.3887,7.515868293,4.573171951
52.32,-3.180428293,2.652219512,2.5792,7.587819512,4.451220732
52.34,-2.28877561,1.773207317,-0.7969,7.97562439,4.390245122
52.36,-3.096589268,2.092006098,1.0374,8.226843902,3.170732927
52.38,-2.112713659,2.042408537,0.7657,6.569526829,2.195123171
52.4,-2.168441951,1.424530488,3.016,6.402453659,2.987806098
52.42,-2.234033659,1.687756098,3.2864,9.323185366,3.353659756
52.44,-2.33612,1.353420732,2.5259,8.581721951,2.37805
52.46,-2.545717561,1.338780488,1.7641,9.31464878,3.780489024
52.48,-2.405163902,1.246756098,1.5418,6.321965854,2.25609878
52.5,-1.801029756,1.082426829,2.9744,7.960990244,1.097562195
52.52,-2.028874634,1.20522561,2.2334,8.078063415,2.43902561
52.54,-2.429329268,1.47502439,2.6832,9.740258537,3.536586585
52.56,-2.143290244,1.968012195,1.2077,8.121965854,2.926830488
52.58,-2.56495122,0.924670732,1.4911,7.80855122,3.292684146
52.6,-2.293214146,1.084518293,1.1518,7.392697561,2.560976829
52.62,-3.553758537,1.068085366,1.6549,8.002453659,2.43902561
52.64,-3.674092195,1.05852439,1.7914,5.518307317,3.109757317
52.66,-2.163510244,1.555695122,1.2103,5.919526829,2.743903659
52.68,-3.349585854,1.397640244,0.2262,8.498795122,2.743903659
52.7,-3.013243415,1.446341463,2.8457,8.104892683,2.987806098
52.72,-2.862826341,1.918713415,0.5512,7.901234146,2.073171951
52.74,-4.024243415,2.243487805,1.6419,4.937819512,1.280489024
52.76,-3.129138537,1.925585366,1.7875,6.478063415,2.560976829
52.78,-3.496550732,1.619634146,0.9009,6.887819512,2.195123171
52.8,-2.958994634,1.661164634,-0.6526,7.65855122,3.963415854
52.82,-2.777507805,1.466359756,-2.2802,7.392697561,3.658537805
52.84,-1.87747122,1.122762195,0.8099,5.918307317,0.853659756
52.86,-3.579896585,0.462158537,-0.6812,8.517087805,2.43902561
52.88,-2.488509756,1.057628049,1.8824,8.229282927,2.134147561
52.9,-2.042683415,1.274243902,1.0829,10.50733171,1.402440244
52.92,-2.799207317,0.93572561,0.7527,7.81464878,3.292684146
52.94,-2.547690244,1.241378049,0.3276,9.692697561,2.25609878
52.96,-2.178305366,0.275420732,0.0364,4.337819512,0.060976829
52.98,-3.417150244,1.040597561,0.8684,9.75855122,1.158537805
53,-2.089041463,0.714926829,3.7011,6.463429268,1.219513415
53.02,-3.211498049,0.50129878,2.5987,7.8366,1.951220732
53.04,-1.777850732,1.123060976,3.0433,6.943917073,3.536586585
53.06,-1.679709756,0.883439024,3.7661,7.77562439,2.926830488
53.08,-1.886348293,1.694926829,3.0641,10.49147805,0.914635366
53.1,-1.488359512,0.947079268,1.9903,9.732941463,1.707318293
53.12,-2.339572195,0.941402439,-0.0143,7.290258537,1.341464634
53.14,-2.907704878,0.607963415,-0.7553,7.250014634,2.073171951
53.16,-3.069958049,2.35672561,-2.3166,4.948795122,4.87805
53.18,-3.524168293,1.63397561,1.5015,8.479282927,5.304879268
53.2,-2.784905366,1.575115854,-0.8424,9.82562439,4.695123171
53.22,-2.628570244,1.377621951,0.2509,8.085380488,3.780489024
53.24,-2.623145366,1.17475,0.1729,9.717087805,3.536586585
53.26,-3.975912683,0.803963415,-1.5314,8.579282927,4.634147561
53.28,-2.978721463,1.250341463,0.3029,7.673185366,4.451220732
53.3,-4.485358049,1.389871951,-1.1804,8.829282927,3.841464634
53.32,-3.470412683,1.872103659,2.9107,6.340258537,2.987806098
53.34,-3.17204439,1.714646341,1.4287,7.47562439,2.012196341
53.36,-1.804481951,0.346231707,1.2259,7.300014634,1.951220732
53.38,-3.017681951,1.570335366,1.2831,7.641478049,2.43902561
53.4,-2.301104878,0.694609756,-0.1976,6.898795122,1.768293902
53.42,-2.811536585,1.075853659,1.859,4.771965854,1.951220732
53.44,-3.416163902,0.734646341,3.9572,10.05733171,2.560976829
53.46,-2.613775122,0.512652439,-0.1235,7.285380488,1.341464634
53.48,-2.451521951,1.106329268,2.0358,7.106112195,0.670732927
53.5,-2.975269268,1.133518293,1.4053,7.723185366,2.743903659
53.52,-2.937295122,1.128737805,1.8135,8.369526829,2.25609878
53.54,-1.927281463,1.198652439,1.5964,7.419526829,1.890245122
53.56,-2.824359024,1.540457317,1.1167,6.2366,2.195123171
53.58,-2.697120976,0.577786585,-1.6328,8.043917073,0.975610976
53.6,-3.413204878,1.988628049,4.5981,7.160990244,0.975610976
53.62,-3.497043902,0.999067073,-0.1872,4.676843902,2.682928049
53.64,-3.279062439,2.493567073,-0.3822,8.342697561,2.865854878
53.66,-2.878607805,1.860152439,-1.0699,8.674404878,3.658537805
53.68,-2.34943561,2.002969512,-0.3926,6.740258537,3.109757317
53.7,-1.982023415,2.267390244,-1.4859,8.751234146,2.25609878
53.72,-3.206566341,1.671621951,2.2997,7.001234146,2.621952439
53.74,-3.242074634,1.76275,0.6071,8.156112195,3.902440244
53.76,-4.023750244,1.420646341,0.6396,8.57562439,5.121952439
53.78,-2.601445854,1.728987805,-1.8538,8.391478049,6.158537805
53.8,-2.36324439,0.860134146,-0.9438,8.791478049,5.975610976
53.82,-2.641392683,0.690426829,-0.1248,6.11464878,4.451220732
53.84,-2.940747317,1.13202439,-0.117,7.853673171,4.93902561
53.86,-2.446590244,0.794402439,-2.1086,9.715868293,4.93902561
53.88,-2.55163561,1.153536585,4.2289,7.281721951,3.902440244
53.9,-3.064533171,1.724207317,1.0413,7.424404878,4.146342683
53.92,-3.25982878,1.439170732,2.8704,6.657331707,3.292684146
53.94,-2.18077122,0.761536585,0.5694,8.803673171,1.951220732
53.96,-1.815331707,1.982353659,2.0332,7.112209756,2.43902561
53.98,-2.055505854,0.780658537,-0.1326,9.478063415,2.743903659
54,-2.10679561,1.43797561,0.3016,9.06464878,3.475610976
54.02,-3.14492,1.731378049,1.9409,6.763429268,6.036586585
54.04,-2.881073659,1.305615854,1.7251,9.350014634,4.024391463
54.06,-3.560169756,1.453512195,4.8763,9.210990244,3.170732927
54.08,-3.008804878,1.942914634,0.728,9.437819512,3.597562195
54.1,-2.038738049,1.507591463,1.5886,10.40123415,2.621952439
54.12,-3.69727122,1.861945122,1.7537,6.490258537,2.926830488
54.14,-3.089191707,1.32802439,0.6422,7.807331707,3.109757317
54.16,-3.49556439,2.072585366,0.3978,6.710990244,1.768293902
54.18,-3.026559024,1.943512195,-0.3185,5.979282927,1.829269512
54.2,-4.222498049,2.380030488,2.0761,8.935380488,1.646342683
54.22,-3.741163415,2.019402439,2.561,8.420746341,1.219513415
54.24,-2.579746341,2.096189024,-0.3471,7.482941463,4.024391463
54.26,-2.762219512,0.916304878,0.533,8.370746341,4.390245122
54.28,-2.44363122,0.0845,-1.1843,7.079282927,2.37805
54.3,-2.356833171,0.699091463,2.4193,10.02928293,1.951220732
54.32,-3.649926829,0.858640244,1.352,9.106112195,2.31707439
54.34,-3.04382,1.473829268,1.9786,7.254892683,1.890245122
54.36,-1.797577561,1.254823171,3.2682,6.848795122,3.658537805
54.38,-1.462714634,0.897182927,3.7713,7.880502439,5.121952439
54.4,-1.093329756,0.631567073,0.7605,7.506112195,4.024391463
54.42,-1.747767317,1.103341463,0.429,9.293917073,4.573171951
54.44,-2.884032683,1.412579268,3.1083,6.913429268,3.353659756
54.46,-3.006832195,1.344756098,-0.7111,5.829282927,3.475610976
54.48,-2.80118,1.626207317,3.8155,9.37562439,4.207318293
54.5,-3.479289756,1.433195122,-0.2444,6.52562439,4.512196341
54.52,-3.082287317,1.54852439,0.7774,8.862209756,3.780489024
54.54,-3.593212195,1.24227439,1.6003,10.34757561,4.024391463
54.56,-2.367189756,1.475621951,0.7605,6.901234146,3.292684146
54.58,-3.126672683,2.570353659,1.7745,6.274404878,2.25609878
54.6,-4.127316098,2.292786585,-0.2509,6.246356098,3.719513415
54.62,-3.323940976,1.741835366,0.8879,8.752453659,2.743903659
54.64,-4.198825854,1.739146341,3.0394,10.50367317,3.597562195
54.66,-3.93991122,1.253926829,-1.4833,8.168307317,2.621952439
54.68,-4.47302878,1.18729878,2.3816,7.669526829,1.951220732
54.7,-2.621172683,1.298445122,0.6201,7.421965854,1.768293902
54.72,-2.691202927,1.202835366,1.6276,8.201234146,2.865854878
54.74,-3.493098537,0.600493902,0.9802,6.892697561,2.134147561
54.76,-3.453644878,1.599018293,1.0179,7.957331707,2.37805
54.78,-4.281185366,0.606170732,3.5243,7.187819512,1.890245122
54.8,-3.349092683,0.801573171,2.2724,9.384160976,1.768293902
54.82,-1.95194,0.933932927,1.5171,10.60855122,3.170732927
54.84,-2.649776585,1.482195122,-0.0182,7.548795122,4.207318293
54.86,-2.757287805,1.574518293,0.9152,8.159770732,4.207318293
54.88,-2.486537073,0.861329268,0.8879,9.171965854,3.719513415
54.9,-2.65964,1.213890244,1.9292,9.470746341,3.231708537
54.92,-2.104329756,0.518926829,3.2773,8.37562439,2.37805
54.94,-2.313434146,1.944109756,1.7329,7.840258537,2.743903659
54.96,-2.80118,1.24795122,-0.1742,9.262209756,3.963415854
54.98,-1.862676098,2.135926829,2.4921,8.031721951,4.390245122
55,-2.644351707,1.704786585,1.6003,7.656112195,4.87805
55.02,-2.667530732,1.593640244,1.6458,6.724404878,4.207318293
55.04,-3.641049756,1.804280488,2.3959,4.987819512,3.902440244
55.06,-3.371778537,1.265878049,0.3133,6.279282927,3.963415854
55.08,-2.942226829,2.487292683,-2.6598,9.2366,3.231708537
55.1,-2.446097073,1.607682927,3.2994,7.629282927,4.87805
55.12,-2.255733171,0.766018293,2.353,8.271965854,4.75609878
55.14,-2.633501951,1.70777439,-1.5119,6.39757561,2.682928049
55.16,-3.208539024,0.753170732,1.144,4.280502439,2.560976829
55.18,-2.766164878,1.083920732,-1.0881,8.47562439,3.048781707
55.2,-4.057779024,1.429609756,1.1531,8.431721951,3.170732927
55.22,-3.123220488,1.59722561,-1.3611,6.974404878,4.207318293
55.24,-1.648146829,1.496536585,-1.0322,8.556112195,4.146342683
55.26,-2.816961463,0.744207317,1.5665,5.885380488,2.865854878
55.28,-2.933349756,0.268847561,1.2389,8.041478049,2.560976829
55.3,-1.784261951,0.593920732,1.9201,7.132941463,2.865854878
55.32,-2.836688293,1.551810976,0.6357,6.717087805,3.536586585
55.34,-2.71339561,0.766914634,3.0589,9.534160976,4.085367073
55.36,-2.912143415,1.122762195,1.8577,8.446356098,3.475610976
55.38,-2.049587805,1.29754878,3.6634,8.140258537,2.25609878
55.4,-2.104822927,0.683554878,2.366,8.428063415,2.43902561
55.42,-2.714381951,1.528506098,1.794,7.367087805,2.50000122
55.44,-3.456603902,1.498926829,0.6539,6.563429268,2.073171951
55.46,-2.240938049,1.730481707,0.1716,8.468307317,2.743903659
55.48,-2.285816585,1.663256098,1.6042,7.456112195,2.560976829
55.5,-3.030997561,2.068402439,0.5291,7.909770732,0.792684146
55.52,-2.850990244,1.120969512,4.1509,7.604892683,1.463415854
55.54,-2.388889268,1.968012195,2.7729,8.662209756,0.914635366
55.56,-2.281378049,1.051353659,1.3871,7.374404878,1.829269512
55.58,-1.992873171,1.583481707,1.5288,9.357331707,3.414635366
55.6,-2.687257561,1.68925,0.0598,8.579282927,3.475610976
55.62,-2.217759024,1.730481707,0.3666,7.940258537,2.073171951
55.64,-3.097082439,1.08302439,-0.156,8.345136585,2.743903659
55.66,-3.284487317,1.269463415,3.9676,7.1366,1.707318293
55.68,-3.044313171,0.98502439,0.4615,7.246356098,2.926830488
55.7,-1.773905366,1.77529878,3.8194,7.381721951,4.024391463
55.72,-1.817797561,0.456182927,1.6939,6.641478049,3.475610976
55.74,-2.650762927,0.976060976,2.8314,6.395136585,3.109757317
55.76,-2.091507317,1.405408537,-0.6851,4.992697561,2.560976829
55.78,-2.880580488,0.246140244,0.3003,9.559770732,1.890245122
55.8,-3.097082439,1.128439024,2.5324,5.915868293,2.43902561
55.82,-2.558046829,1.244067073,0.9724,6.646356098,3.414635366
55.84,-2.090520976,1.076152439,3.0537,7.406112195,3.902440244
55.86,-1.720642927,1.596329268,-0.6266,7.32562439,4.451220732
55.88,-2.438699512,0.908536585,-2.5662,8.957331707,2.682928049
55.9,-2.74742439,0.551792683,-1.7225,7.254892683,2.012196341
55.92,-3.119768293,1.685664634,-0.7644,7.99757561,3.597562195
55.94,-3.422081951,1.95904878,1.3936,8.542697561,4.146342683
55.96,-3.848181463,2.063323171,4.4915,6.454892683,2.50000122
55.98,-3.066505854,1.414670732,-0.6279,6.092697561,2.50000122
